restaurant_name,rating,main_genre,address_region,address_locality,address_street,closest_station,rating_users,save_users,lunch_budget,dinner_budget,review_lunch_budget,review_dinner_budget,award_medals,award_selections,award_kamiawa,genre,transportation,closed_dates,opening_hrs,reservation_status,payment_methods,no_of_seats,official_website,social_account,opening_date,remarks,branches,tabelog_site,lat,lng,image,name,price_range
寿志 城助（スシ ジョウスケ）,4.30,寿司,兵庫県,神戸市中央区,北野町2-1-10 黄能ハウス 1F,三ノ宮駅（ＪＲ）,276,27532,,"￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999","The Tabelog Award 2025 Silver 受賞店, The Tabelog Award 2024 Bronze 受賞店, The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2021 Bronze 受賞店, The Tabelog Award 2020 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"徒歩神戸市営地下鉄新神戸駅南通路口から8分神戸市営地下鉄三宮駅東8番出入口から10分阪急電車三宮駅東改札口から11分JR三ノ宮駅西改札口から11分タクシーJR三ノ宮駅中央口東口から3分
三ノ宮駅（ＪＲ）から675m",,"月・火・水・木・金・土・日・祝日・祝前日・祝後日
                        


                            17:30 - 23:59
                          





■ 営業時間17:30～※お会計は現金のみとなります※営業時間中のお電話はご遠慮いただくようお願いします■ 定休日不定休",完全予約制,"カード不可


電子マネー不可


QRコード決済不可",8席,,,2007年11月,【神戸市中央区中山手通1-6-7三佳ビル 1Ｆより移転】お会計は現金のみとなります,,https://tabelog.com/hyogo/A2801/A280103/28006575/,34.70020143707697,135.19215777651976,https://tblg.k-img.com/restaurant/images/Rvw/124372/640x640_rect_124372847.jpg,寿志 城助,"￥20,000～￥29,999"
鮨仙八,3.97,寿司,福岡県,福岡市中央区,高砂2-19-4 MGH高砂 1F,西鉄平尾駅,236,8294,"￥20,000～￥29,999","￥20,000～￥29,999","￥30,000～￥39,999","￥30,000～￥39,999",The Tabelog Award 2025 Bronze 受賞店,食べログ 寿司 WEST 百名店 2025 選出店,,寿司,"薬院駅より徒歩12分西鉄平尾駅より徒歩10分
西鉄平尾駅から531m",月曜日、日曜日,"火・水
                        


                            18:00 - 20:00
                          

                            20:10 - 22:10
                          




                          木・金
                        


                            11:30 - 13:00
                          

                            18:00 - 20:00
                          

                            20:10 - 22:10
                          




                          土
                        


                            11:30 - 13:00
                          

                            17:00 - 19:00
                          

                            19:10 - 21:10
                          




                          月・日
                        


                            定休日
                          





お時間になりましたら一斉にスタートいたしますので、ご予約時間の前にはご来店くださいませ。ご予約時間を過ぎてのご来店の場合、全料理を提供できない場合もございますので、ご了承くださいませ。",完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可",12席,https://sushi-senpachi.com,"https://www.facebook.com/sushisenpachi
 
https://www.instagram.com/sushisenpachi",2023年12月17日,"| About Sushi SenpachiAt Sushi Senpachi, food will begin to be served to everyone at the same time as the opening time arrives. We are accepting reservations for the starting time, so please arrive on time to avoid being late. Also, please understand that if you are unable to arrive on time, your meal may be served halfway.If you have any allergies or food intolerances, please let us know when making a reservation. We will prepare alternative dishes. However, please understand that we may decline your reservation if you have many dishes that you dislike.We also do not allow visitors wearing perfume.We do not allow children to visit our store.Reservations can be canceled up to one week before your arrival date. After that time, you will be required to pay a cancellation fee.From the day of arrival to 3 days before: 100% of course meal1 week to 4 days before arrival: 50% of course mealFor people from overseas, we only accept reservations from the URL below. We do not accept reservations using the Japanese version of the reservation system.For online reservations, there is also a page in English, so please check the reservation notes there and make reservations only if you are planning to visit us.Please also enter a phone number and email address where we can contact you.https://tabelog.com/en/fukuoka/A4001/A400104/40065474/Thank you.",,https://tabelog.com/fukuoka/A4001/A400104/40065474/,33.57809947428704,130.40817889554987,https://tblg.k-img.com/restaurant/images/Rvw/219938/640x640_rect_7b292c7bdc75162514acfb7ca78b1352.jpg,鮨仙八,"￥20,000～￥29,999"
すし処 めくみ（すしどころ めくみ）,4.53,寿司,石川県,野々市市,下林4-48,額住宅前駅,499,36615,"￥40,000～￥49,999","￥40,000～￥49,999","￥80,000～￥99,999","￥80,000～￥99,999","The Tabelog Award 2025 Silver 受賞店, The Tabelog Award 2024 Silver 受賞店, The Tabelog Award 2023 Gold 受賞店, The Tabelog Award 2022 Gold 受賞店, The Tabelog Award 2021 Gold 受賞店, The Tabelog Award 2020 Gold 受賞店, The Tabelog Award 2019 Gold 受賞店, The Tabelog Award 2018 Gold 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"JR野々市駅から：タクシーで1000円、金沢駅東口、片町から：タクシーで25分（片道2500円～3000円）くらい。 ／ 各社バス　下林(しもばやし)バス停、野々市町コミュニティバス西部ルート・中央ルート　下林郵便局バス停から徒歩約5分
額住宅前駅から1,557m",月曜日,"火・水・木・金・土
                        


                            18:00 - 20:00
                          

                            20:30 - 22:30
                          




                          日
                        


                            12:00 - 14:00
                          

                            18:00 - 20:00
                          

                            20:30 - 22:30
                          




                          月
                        


                            定休日
                          





■ 営業時間[火～土]18:00～20:30(最終入店)[日]12:00(最終入店) /18:00～20:30(最終入店)■ 定休日月曜・火曜不定休",完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","8席

                    （カウンター8席）",,,,写真撮影不可ストリートビュー　http://hokkaido-sv.com/shop/mekumi,,https://tabelog.com/ishikawa/A1702/A170203/17000700/,36.52157043636916,136.60199929392905,https://tblg.k-img.com/restaurant/images/Rvw/82157/320x320_rect_82157048.jpg,すし処 めくみ,"￥40,000～￥49,999"
淡路島 亙（のぶ）,4.05,寿司,兵庫県,淡路市,志筑1871-5,,158,18035,"￥20,000～￥29,999","￥20,000～￥29,999","￥30,000～￥39,999","￥30,000～￥39,999","The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2021 Bronze 受賞店, The Tabelog Award 2020 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,津名一宮インター出口から5分,火曜日、水曜日,"月
                        


                            11:30 - 13:30
                          

                            13:35 - 15:30
                          

                            17:00 - 20:30
                          




                          木・金・土・日
                        


                            11:30 - 13:25
                          

                            13:35 - 15:30
                          

                            17:00 - 20:30
                          




                          火・水
                        


                            定休日
                          





■営業時間[月、木～日]　【定休日・火、水】11：30～13：3017：00～20：30■定休日火曜日、水曜日",完全予約制,"カード可

                      （VISA、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","8席

                    （カウンター8席のみ）",,,,,,https://tabelog.com/hyogo/A2806/A280601/28023929/,34.43593665547702,134.89544145469196,https://tblg.k-img.com/restaurant/images/Rvw/116859/640x640_rect_116859680.jpg,淡路島 亙,"￥20,000～￥29,999"
鮨 行天,4.42,寿司,福岡県,福岡市中央区,平尾1-2-12 井上ビル 1F,薬院駅,278,26880,"￥50,000～￥59,999","￥50,000～￥59,999","￥60,000～￥79,999","￥60,000～￥79,999","The Tabelog Award 2025 Silver 受賞店, The Tabelog Award 2024 Bronze 受賞店, The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2021 Silver 受賞店, The Tabelog Award 2020 Bronze 受賞店, The Tabelog Award 2019 Bronze 受賞店, The Tabelog Award 2018 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"西鉄薬院駅から徒歩3分
薬院駅から198m",,"月・火・水・木・金
                        


                            18:00 - 21:00
                          




                          土・日・祝日
                        


                            12:00 - 13:30
                          

                            18:00 - 21:00
                          





※お昼の営業は土日祝のみ■ 定休日不定休",完全予約制,"カード可

                      （VISA、Master、AMEX）
                    


電子マネー不可


QRコード決済不可",10席,,,,完全予約制新規のご予約は予約サイト食オクにて承ります,,https://tabelog.com/fukuoka/A4001/A400104/40032025/,33.58035443626244,130.40117976856664,https://tblg.k-img.com/restaurant/images/Rvw/122348/640x640_rect_122348681.jpg,鮨 行天,"￥50,000～￥59,999"
すし勝,3.70,寿司,徳島県,鳴門市,撫養町斎田大堤65-1,鳴門駅,60,4207,,,"￥10,000～￥14,999","￥10,000～￥14,999",,食べログ 寿司 WEST 百名店 2025 選出店,,寿司,鳴門駅から364m,水曜日,"月・火・木・金・土・日
                        


                            12:00 - 13:30
                          

                            17:30 - 21:30
                              L.O. 21:00





                          水
                        


                            定休日
                          



営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード不可


電子マネー不可


QRコード決済不可","14席

                    （カウンター１０席、テーブル４席（基本カウンター１０席））",,,,,,https://tabelog.com/tokushima/A3601/A360102/36001450/,34.17690083722258,134.60578397164497,https://tblg.k-img.com/restaurant/images/Rvw/46327/320x320_rect_46327231.jpg,すし勝,"￥10,000～￥14,999"
寿司 あさ海（スシ アサウミ）,3.89,寿司,福岡県,北九州市小倉北区,魚町3-2-4 1F,平和通駅,123,6583,"￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999",,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店",,寿司,"JR小倉駅（モノレール側）より徒歩10分
平和通駅から151m",,"12:00 - 14:00
                          

                            18:00 - 21:00
                          





■ 定休日不定休",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners、UnionPay）
                    


電子マネー不可


QRコード決済不可","6席

                    （カウンター6席）",,,2017年11月22日,"・ワイン持込可（持込料として3,000円/本頂いております。）・香りの強い香水はお控えください。・店内での大声での会話はお控えください。・店内でのお電話もお控えください。・食事中は完全に禁煙とさせて頂いております。",,https://tabelog.com/fukuoka/A4004/A400401/40047358/,33.88247963622298,130.87984287128285,https://tblg.k-img.com/restaurant/images/Rvw/306155/640x640_rect_1fe036b95b2f4508ab503e490b35831b.jpg,寿司 あさ海,"￥20,000～￥29,999"
鮨 そえ島,3.76,寿司,福岡県,福岡市博多区,美野島2-6-34 アスティオン美野島 1F,博多駅,123,8816,,"￥20,000～￥29,999",,"￥20,000～￥29,999",,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店",,寿司、海鮮,"● JR博多南線 ／ 博多駅 徒歩14分（1.1km）● JR鹿児島本線(下関・門司港～博多) ／ 博多駅 徒歩14分（1.1km）● JR鹿児島本線(博多～八代) ／ 博多駅 徒歩14分（1.1km）
博多駅から1,119m",月曜日,"火・水・木・金・土
                        


                            17:30 - 22:30
                          




                          日
                        


                            17:30 - 21:00
                          




                          月
                        


                            定休日
                          





■ 営業時間火～土最終入店20:30日最終入店19:00",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済可

                    （d払い）",8席,,,,,,https://tabelog.com/fukuoka/A4001/A400101/40045530/,33.58014773626817,130.41875846855226,https://tblg.k-img.com/restaurant/images/Rvw/212431/640x640_rect_1b197334522f8536acb708948996048b.jpg,鮨 そえ島,"￥20,000～￥29,999"
黒杉（くろすぎ）,3.69,寿司,大阪府,大阪市北区,堂島浜1-2-1 新ダイビル 2F,大江橋駅,280,16734,"￥30,000～￥39,999","￥30,000～￥39,999","￥30,000～￥39,999","￥30,000～￥39,999",,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"JR東西線 北新地駅より徒歩7分大阪メトロ淀屋橋駅より徒歩5分新ダイビル西側の入口より2Fにお上がりください。
大江橋駅から144m",日曜日、祝日,"月・祝後日
                        


                            18:00 - 19:00
                          

                            20:30 - 22:00
                          




                          火・水・木・金・土
                        


                            11:30 - 14:00
                              L.O. 料理13:00


                            18:00 - 19:00
                          

                            20:30 - 22:00
                          




                          日・祝日
                        


                            定休日",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可",16席,https://sushidokoro-kurosugi.com/,https://www.instagram.com/kurosugi_sushi,2015年7月11日,*Reservations for guests from overseas are accepted only through our home page.http://sushidokoro-kurosugi.com/ Please check the remarks column for details.,,https://tabelog.com/osaka/A2701/A270101/27086390/,34.695505828023904,135.4992743553939,https://tblg.k-img.com/restaurant/images/Rvw/237653/640x640_rect_6ff8c22d1d338e9e99783f6977e9ba0d.jpg,黒杉,"￥30,000～￥39,999"
SOTO（そと）,3.86,寿司,富山県,富山市,泉町2-8-21,荒町駅,64,5584,,"￥20,000～￥29,999",,"￥20,000～￥29,999",,食べログ 寿司 WEST 百名店 2025 選出店,,寿司,荒町駅から696m,水曜日、日曜日,"月・火・木・金・土
                        


                            16:30 - 21:30
                              L.O. 20:30





                          水・日
                        


                            定休日
                          





■ 営業時間要予約:1組様4名まで


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可",12席,https://www.soto-toyama.com/,,2019年4月8日,,,https://tabelog.com/toyama/A1601/A160101/16009088/,36.690467036459815,137.22348029519938,https://tblg.k-img.com/restaurant/images/Rvw/276277/640x640_rect_2483c4e29a3b12a1a5d3948c3fea40ad.jpg,SOTO,"￥20,000～￥29,999"
鮨 木場谷（スシ キバタニ）,4.01,寿司,石川県,金沢市,彦三町1-8-26 1F,北鉄金沢駅,255,21200,,"￥30,000～￥39,999",,"￥30,000～￥39,999","The Tabelog Award 2025 Bronze 受賞店, The Tabelog Award 2024 Bronze 受賞店, The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2020 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"徒歩、タクシー
北鉄金沢駅から1,267m",日曜日,"月・火・水・木・金・土
                        


                            17:00 - 21:00
                          




                          日
                        


                            定休日
                          





■ 定休日(加えて不定休あり)


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",完全予約制,"カード可

                      （VISA、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","9席

                    （カウンター9席）",,,2016年4月5日,,,https://tabelog.com/ishikawa/A1701/A170101/17010062/,36.57272393635576,136.66191069440376,https://tblg.k-img.com/restaurant/images/Rvw/123560/640x640_rect_123560404.jpg,鮨 木場谷,"￥30,000～￥39,999"
鮨匠 のむら,4.43,寿司,鹿児島県,鹿児島市,松原町6-2 松原ハイツ　１F,天文館通駅,293,19547,,"￥40,000～￥49,999","￥40,000～￥49,999","￥40,000～￥49,999","The Tabelog Award 2025 Silver 受賞店, The Tabelog Award 2024 Silver 受賞店, The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2021 Silver 受賞店, The Tabelog Award 2020 Silver 受賞店, The Tabelog Award 2019 Silver 受賞店, The Tabelog Award 2018 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"ＪＲ鹿児島駅からタクシーで６分ほど
天文館通駅から472m",,■ 営業時間スタート時間 応相談（夜のみ）■定休日日曜日,完全予約制,"カード不可


電子マネー不可


QRコード決済不可","8席

                    （カウンター8席）",,,1989年,支払いは現金のみとなります。,,https://tabelog.com/kagoshima/A4601/A460101/46000087/,31.587498348041446,130.5584286237866,https://tblg.k-img.com/restaurant/images/Rvw/91350/320x320_rect_91350499.jpg,鮨匠 のむら,"￥40,000～￥49,999"
越中屋 ,3.68,寿司,大阪府,大阪市西成区,岸里1丁目4-1,天下茶屋駅,196,16207,,"￥8,000～￥9,999",,"￥8,000～￥9,999",,食べログ 寿司 WEST 百名店 2025 選出店,,寿司,"四つ橋線　岸里駅から徒歩５分南海・堺筋線　天下茶屋駅から徒歩５分
天下茶屋駅から172m",月曜日、木曜日,"火・水・金・土・日
                        


                            17:00 - 22:00
                          




                          月・木
                        


                            定休日",予約可,"カード不可


電子マネー不可


QRコード決済不可","14席

                    （カウンター6席　テーブル10席）",,,,携帯電話も禁止です。,,https://tabelog.com/osaka/A2701/A270406/27018365/,34.63650323721375,135.49463697566435,https://tblg.k-img.com/restaurant/images/Rvw/309851/640x640_rect_f9ec01a039fcc405df9615bbce458b10.jpg,越中屋 ,"￥8,000～￥9,999"
墨や,3.72,寿司,大阪府,大阪市中央区,難波4-3-23,なんば駅（大阪メトロ）,222,36538,,"￥10,000～￥14,999",,"￥10,000～￥14,999",,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司、海鮮、日本料理,"大阪メトロ御堂筋線なんば駅から徒歩3分JR難波駅から１５５ｍ。
なんば駅（大阪メトロ）から143m",,,完全予約制,"カード不可


電子マネー不可


QRコード決済不可",6席,,,,寿司コース9000円(税別)　　  　　12000円(税別),,https://tabelog.com/osaka/A2701/A270202/27099496/,34.66598343719661,135.49958447595867,https://tblg.k-img.com/restaurant/images/Rvw/120206/640x640_rect_120206870.jpg,墨や,"￥10,000～￥14,999"
ひとつ,4.11,寿司,宮崎県,宮崎市,橘通東3-4-3 Bricks MBビル 1F,宮崎駅,168,8634,,"￥15,000～￥19,999","￥15,000～￥19,999","￥15,000～￥19,999","The Tabelog Award 2025 Bronze 受賞店, The Tabelog Award 2024 Bronze 受賞店, The Tabelog Award 2023 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店",,寿司,"宮崎駅から徒歩10分
宮崎駅から827m",水曜日,"月・火・木・金・土・日
                        


                            18:00 - 20:30
                          

                            21:00 - 23:00
                          




                          水
                        


                            定休日
                          





■ 定休日第1火曜日と毎週水曜日",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","10席

                    （カウンター10席）",https://www.hitotsu-myzk.com/,https://www.instagram.com/hitotsu_miyazaki,2022年1月11日,,,https://tabelog.com/miyazaki/A4501/A450101/45011700/,31.915325437645436,131.42328955103181,https://tblg.k-img.com/restaurant/images/Rvw/309535/640x640_rect_d572cee1186ebd631ebffcf6950fb0f7.jpg,ひとつ,"￥15,000～￥19,999"
鮨　いの,4.13,寿司,愛媛県,松山市,二番町1-10-9 MITUWA320 3F,大街道駅,299,11645,"￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999",The Tabelog Award 2025 Bronze 受賞店,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",神泡認定店,寿司,"八坂通りと二番町交差点の角のビル。1階がスイーツ店のビル
大街道駅から229m",,■ 営業時間[火]①18：00②20：30[水～日]12：00～14：00（完全予約制）①18：00②20：30※ランチはカード利用不可■定休日月曜日,予約可,"カード可


電子マネー不可


QRコード決済不可",10席,http://sushi-ino.com,https://www.instagram.com/ino.yusuke.7,2014年11月11日,お電話での予約も受け付けております。お電話によるご予約・お問合せ受付時間10：00～24：00仕込中、営業中は、電話が取れない場合がございます。,,https://tabelog.com/ehime/A3801/A380101/38010409/,33.84014774056487,132.7723154890699,https://tblg.k-img.com/restaurant/images/Rvw/279967/640x640_rect_1c9d1ecbb7689ba9b2401f6d46afbcfd.jpg,鮨　いの,"￥20,000～￥29,999"
髙橋 謙太郎,4.16,寿司,大阪府,大阪市北区,西天満4-7-7 サン・システム西天満ガストロプラザ 2F,なにわ橋駅,130,4530,,"￥30,000～￥39,999","￥40,000～￥49,999","￥40,000～￥49,999",,食べログ 寿司 WEST 百名店 2025 選出店,,寿司,なにわ橋駅から434m,,"月・火・水・木・金
                        


                            17:45 - 22:30
                          




                          土
                        


                            15:00 - 22:30
                          




                          日・祝日
                        


                            15:00 - 21:00
                          



営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可


電子マネー不可


QRコード決済不可","10席

                    （カウンター　10席）",,https://www.instagram.com/sushi_takahashi_kentaro_majime/,2024年3月1日,,,https://tabelog.com/osaka/A2701/A270101/27140862/,34.696673054358385,135.50384138825308,https://tblg.k-img.com/restaurant/images/Rvw/281894/640x640_rect_8a40707141c88e24cad0f9d977b1ce81.jpg,髙橋 謙太郎,"￥30,000～￥39,999"
鮨処 つく田（つくた）,3.76,寿司,佐賀県,唐津市,中町1879-1,唐津駅,350,17486,"￥30,000～￥39,999","￥30,000～￥39,999","￥20,000～￥29,999","￥20,000～￥29,999","The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2021 Bronze 受賞店, The Tabelog Award 2020 Bronze 受賞店, The Tabelog Award 2019 Silver 受賞店, The Tabelog Award 2018 Bronze 受賞店, The Tabelog Award 2017 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"JR筑肥線唐津駅から徒歩5分「唐津大手口（バスセンター）」から徒歩2分
唐津駅から316m",月曜日,"火・水・木・金・土・日
                        


                            12:00 - 14:00
                          

                            18:00 - 22:00
                          




                          月
                        


                            定休日
                          





■ 営業時間最終入店13:30最終入店19:30


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","7席

                    （カウンター7席）",http://tsukuta.9syoku.com/,https://www.facebook.com/yuji1224/,,,,https://tabelog.com/saga/A4102/A410201/41000031/,33.44829013620903,129.97012156753482,https://tblg.k-img.com/restaurant/images/Rvw/107804/320x320_rect_107804781.jpg,鮨処 つく田,"￥30,000～￥39,999"
鮨 村上二郎,3.76,寿司,大阪府,大阪市北区,曽根崎新地1-5-7 森ビル 1F,北新地駅,192,13302,,"￥30,000～￥39,999",,"￥30,000～￥39,999",,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"ＪＲ東西線北新地駅徒歩５分
北新地駅から106m",日曜日、祝日,"月・火・水・木・金・土
                        


                            18:00 - 02:00
                          




                          日・祝日
                        


                            定休日",予約可,"カード可

                      （AMEX）
                    


電子マネー不可


QRコード決済不可","8席

                    （カウンターのみ）",,,2014年5月12日,,,https://tabelog.com/osaka/A2701/A270101/27078821/,34.697748537175706,135.4973182762811,https://tblg.k-img.com/restaurant/images/Rvw/53818/640x640_rect_53818426.jpg,鮨 村上二郎,"￥30,000～￥39,999"
鮨 実紀,3.89,寿司,大阪府,大阪市北区,曽根崎新地1-2-6 新松リンデンビル 1F,北新地駅,173,11740,,"￥15,000～￥19,999",,"￥20,000～￥29,999",,食べログ 寿司 WEST 百名店 2025 選出店,,寿司,"北新地から徒歩すぐ
北新地駅から213m",,"18:00 - 23:00
                          





■ 定休日不定休",予約可,"カード可

                      （AMEX）
                    


電子マネー不可",7席,https://actonjapan.co.jp/sushiminoki/minoki.html,https://www.facebook.com/sushiminokiosaka,2020年6月29日,,,https://tabelog.com/osaka/A2701/A270101/27118905/,34.69709563884062,135.49817881762485,https://tblg.k-img.com/restaurant/images/Rvw/162707/640x640_rect_162707561.jpg,鮨 実紀,"￥15,000～￥19,999"
祇園 鮨 忠保（ギオン スシ タダヤス）,3.71,寿司,京都府,京都市東山区,祇園町南側572-9,祇園四条駅,242,14653,"￥30,000～￥39,999","￥30,000～￥39,999","￥30,000～￥39,999","￥30,000～￥39,999",The Tabelog Award 2019 Bronze 受賞店,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"京阪電車「祇園四条駅」から徒歩約5分
祇園四条駅から241m",,"12:00 - 14:00
                          

                            18:00 - 21:00
                          





■ 営業時間13時最終入店20時最終入店■ 定休日不定休


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可",12席,,"https://www.facebook.com/gionsushitadayasu/
 
https://www.instagram.com/gion.sushi.tadayasu/",2017年4月26日,,,https://tabelog.com/kyoto/A2601/A260301/26029012/,35.00348013706983,135.7745748791749,https://tblg.k-img.com/restaurant/images/Rvw/96432/320x320_rect_96432704.jpg,祇園 鮨 忠保,"￥30,000～￥39,999"
江戸前鮨 二鶴（にかく）,3.94,寿司,福岡県,北九州市小倉北区,足立1-4-31,城野駅（ＪＲ）,101,6622,,,"￥30,000～￥39,999","￥30,000～￥39,999",The Tabelog Award 2025 Bronze 受賞店,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"小倉駅からタクシーで約10分～15分
城野駅（ＪＲ）から1,608m",水曜日,"月・火・木・金・土・日
                        


                            12:00 - 14:00
                          

                            17:00 - 22:00
                              L.O. 20:45





                          水
                        


                            定休日
                          





■ 定休日第１火曜


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可","7席

                    （全てカウンター）",http://www.edomaezushi-nikaku.com/,,,,,https://tabelog.com/fukuoka/A4004/A400401/40000768/,33.868829236237566,130.89840347113196,https://tblg.k-img.com/restaurant/images/Rvw/278131/640x640_rect_dd547331dc50119cabd27304704b05a6.jpg,江戸前鮨 二鶴,"￥30,000～￥39,999"
すし みむろ,4.10,寿司,熊本県,人吉市,駒井田町212-1,人吉温泉駅,62,4417,"￥10,000～￥14,999","￥10,000～￥14,999","￥10,000～￥14,999","￥10,000～￥14,999",The Tabelog Award 2025 Bronze 受賞店,食べログ 寿司 WEST 百名店 2025 選出店,,寿司,人吉温泉駅から395m,,"12:00 - 14:30
                          

                            18:00 - 22:30
                          





■ 定休日不定休


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",完全予約制,"カード可

                      （AMEX）
                    


電子マネー不可


QRコード決済不可","8席

                    （カウンター 8席）",,https://www.instagram.com/mikomasushi/,2021年7月4日,,,https://tabelog.com/kumamoto/A4304/A430403/43015724/,32.216450637242296,130.75793875453988,https://tblg.k-img.com/restaurant/images/Rvw/278144/320x320_rect_4ee6b12f1b6422b0a5bba9f5aa36e2d2.jpg,すし みむろ,"￥10,000～￥14,999"
